FishID,RelDate,Location,Vessel,NetSet,MeshSize,FL,TL,TagNum,TagVal,RelCond,StuType,PitNum,LenCat,ageing_ID
24445,8/12/2015,SsnB,StrII,2,6,87,98,,0,NA,NoTag,0,sub,
24446,8/12/2015,SsnB,StrII,2,8,95,106,FF2131,50,good,Tag,NA,sub,
24447,8/12/2015,SsnB,StrII,2,8,96,108,HH2131,100,good,Tag,NA,sub,
24448,8/12/2015,SsnB,StrII,3,6,69,78,,0,NA,NoTag,0,sub,
24449,8/12/2015,SsnB,StrII,3,8,69,78,,0,NA,NoTag,0,sub,
24450,8/12/2015,SsnB,StrII,4,6,67,75,,0,NA,NoTag,0,sub,
24451,8/12/2015,SsnB,StrII,4,6,74,83,,0,NA,NoTag,0,sub,
24453,8/12/2015,SsnB,StrII,4,8,75,84,,0,NA,NoTag,0,sub,
24454,8/12/2015,SsnB,StrII,4,8,108,121,HF2131,150,good,Tag,NA,leg,
24455,8/12/2015,SsnB,StrII,4,8,159,177,FF2132,50,good,Tag,NA,ovr,
24456,8/13/2015,SsnB,StrII,2,6,82,92,,0,NA,NoTag,0,sub,
24457,8/13/2015,SsnB,StrII,3,7,89,100,HH2132,100,good,Tag,NA,sub,
24458,8/13/2015,SsnB,StrII,3,8,101,113,HF2132,150,good,Tag,NA,sub,
24459,8/13/2015,SsnB,StrII,4,8,127,142,FF2133,50,good,Tag,NA,leg,
24460,8/13/2015,SsnB,StrII,5,6,61,69,,0,NA,NoTag,0,sub,
24461,8/13/2015,SsnB,StrII,5,6,75,84,,0,NA,NoTag,0,sub,
24462,8/13/2015,SsnB,StrII,5,7,86,97,,0,NA,NoTag,0,sub,
24463,8/13/2015,SsnB,StrII,5,7,93,104,HH2133,100,good,Tag,NA,sub,
24464,8/13/2015,SsnB,StrII,5,8,82,92,,0,NA,NoTag,0,sub,
24465,8/17/2015,SsnB,StrII,4,7,73,82,,0,NA,NoTag,0,sub,
24466,8/17/2015,SsnB,StrII,4,7,82,92,,0,NA,NoTag,0,sub,
24467,8/17/2015,SsnB,StrII,4,7,132,147,FF2135,50,good,Tag,NA,leg,
24468,8/17/2015,SsnB,StrII,4,8,84,94,,0,NA,NoTag,0,sub,
24469,8/17/2015,SsnB,StrII,5,8,145,162,FF2136,50,good,Tag,NA,leg,
24470,8/19/2015,SnPB,NewAl,1,7,78,88,,0,NA,NoTag,0,sub,
24471,8/19/2015,SnPB,NewAl,1,7,79,89,,0,NA,NoTag,0,sub,
24472,8/19/2015,SnPB,NewAl,1,7,79,89,,0,NA,NoTag,0,sub,
24473,8/19/2015,SsnB,StrII,1,8,86,97,,0,NA,NoTag,0,sub,
24474,8/20/2015,SnPB,NewAl,5,6,81,91,,0,NA,NoTag,0,sub,
24475,8/20/2015,SnPB,NewAl,6,7,87,98,,0,NA,NoTag,0,sub,
24476,8/24/2015,SsnB,StrII,3,6,76,85,,0,NA,NoTag,0,sub,
24477,8/25/2015,SsnB,NewAl,1,7,75,84,,0,NA,NoTag,0,sub,
24478,8/25/2015,SsnB,NewAl,2,6,140,156,FF2159,50,good,Tag,NA,leg,
24479,8/25/2015,SsnB,NewAl,4,6,93,104,HH2159,100,good,Tag,NA,sub,
24480,8/25/2015,SsnB,StrII,4,6,87,98,,0,NA,NoTag,0,sub,
24481,8/26/2015,SsnB,NewAl,1,7,73,82,,0,NA,NoTag,0,sub,
24482,8/26/2015,SsnB,NewAl,1,8,94,105,HF2159,150,good,Tag,NA,sub,
24483,8/26/2015,SsnB,NewAl,2,6,70,79,,0,NA,NoTag,0,sub,
24484,8/26/2015,SsnB,NewAl,2,6,151,168,FF2160,50,good,Tag,NA,leg,
24485,8/26/2015,SsnB,NewAl,2,7,82,92,,0,NA,NoTag,0,sub,
24486,8/26/2015,SsnB,StrII,1,7,133,149,HF2139,150,good,Tag,NA,leg,
24487,8/26/2015,SsnB,StrII,1,8,74,83,,0,NA,NoTag,0,sub,
24488,8/26/2015,SsnB,StrII,1,8,100,112,,0,NA,Recap,NA,sub,
24489,8/26/2015,SsnB,StrII,2,6,76,85,,0,NA,NoTag,0,sub,
24490,8/26/2015,SsnB,StrII,4,6,81,91,,0,NA,NoTag,0,sub,
24491,8/27/2015,SsnB,NewAl,2,8,146,163,HH2160,100,good,Tag,NA,leg,
24492,8/27/2015,SsnB,StrII,4,8,141,157,HH2142,100,good,Tag,NA,leg,
24493,8/31/2015,SsnB,NewAl,1,8,135,151,HF2160,150,fair,Tag,NA,leg,
24494,8/31/2015,SsnB,NewAl,3,6,75,84,,0,NA,NoTag,0,sub,
24495,8/31/2015,SsnB,NewAl,5,7,83,93,,0,NA,NoTag,0,sub,
24496,8/31/2015,SsnB,NewAl,5,7,102,114,HH2161,100,good,Tag,NA,leg,
24497,8/31/2015,SsnB,NewAl,5,8,100,112,FF2161,50,good,Tag,NA,sub,
24498,8/31/2015,SsnB,StrII,2,7,83,93,,0,NA,NoTag,0,sub,
24499,8/31/2015,SsnB,StrII,3,6,78,88,,0,NA,NoTag,0,sub,
24500,8/31/2015,SsnB,StrII,3,7,67,75,,0,NA,NoTag,0,sub,
24501,8/31/2015,SsnB,StrII,4,7,138,154,HF2142,150,good,Tag,NA,leg,
24502,9/1/2015,SsnB,NewAl,1,7,74,83,,0,NA,NoTag,0,sub,
24503,9/1/2015,SsnB,NewAl,4,7,139,155,HF2161,150,good,Tag,NA,leg,
24504,9/1/2015,SsnB,NewAl,5,7,114,128,FF2162,50,fair,Tag,NA,leg,
24505,9/1/2015,SsnB,StrII,1,6,88,99,,0,NA,NoTag,0,sub,
24506,9/1/2015,SsnB,StrII,1,7,137,153,HF2143,150,fair,Tag,NA,leg,
24507,9/1/2015,SsnB,StrII,3,7,87,98,,0,NA,NoTag,0,sub,
24508,9/1/2015,SsnB,StrII,4,7,80,90,,0,NA,NoTag,0,sub,
24509,9/3/2015,SsnB,StrII,3,6,86,97,,0,NA,NoTag,0,sub,
24510,9/8/2015,SsnB,NewAl,1,7,76,85,,0,NA,NoTag,0,sub,
24511,9/8/2015,SsnB,StrII,2,7,85,95,,0,NA,NoTag,0,sub,
24512,9/9/2015,SsnB,NewAl,3,7,76,85,,0,NA,NoTag,0,sub,
24513,9/9/2015,SsnB,NewAl,5,8,138,154,HF2163,150,good,Tag,NA,leg,
24514,9/9/2015,SsnB,StrII,1,8,132,147,FF2147,50,fair,Tag,NA,leg,
24515,9/9/2015,SsnB,StrII,2,6,84,94,,0,NA,NoTag,0,sub,
24516,9/9/2015,SsnB,StrII,2,7,81,91,,0,NA,NoTag,0,sub,
24518,9/9/2015,SsnB,StrII,4,6,74,83,,0,NA,NoTag,0,sub,
24519,9/10/2015,SsnB,NewAl,3,6,83,93,,0,NA,NoTag,0,sub,
24520,9/10/2015,SsnB,NewAl,3,7,84,94,,0,NA,NoTag,0,sub,
24521,9/10/2015,SsnB,NewAl,3,7,84,94,,0,NA,NoTag,0,sub,
24522,9/10/2015,SsnB,NewAl,3,8,83,93,,0,NA,NoTag,0,sub,
24523,9/10/2015,SsnB,StrII,4,8,98,110,HH2148,100,good,Tag,NA,sub,
24524,9/15/2015,SsnB,StrII,3,7,70,79,,0,NA,NoTag,0,sub,
24525,9/15/2015,SsnB,StrII,3,8,179,199,HH2149,100,good,Tag,NA,ovr,3162
24526,9/15/2015,SsnB,StrII,5,8,86,97,HF2150,150,good,Tag,NA,sub,
24527,9/16/2015,SsnB,NewAl,1,8,137,153,FF2167,50,good,Tag,NA,leg,
24528,9/16/2015,SsnB,NewAl,3,8,134,150,HF2167,150,good,Tag,NA,leg,
24529,9/16/2015,SsnB,StrII,2,6,98,110,FF2151,50,fair,Tag,NA,sub,
24530,9/16/2015,SsnB,StrII,5,6,145,162,HH2151,100,good,Tag,NA,leg,
24531,9/17/2015,SsnB,StrII,1,7,84,94,,0,NA,NoTag,0,sub,
24532,9/17/2015,SsnB,StrII,3,8,140,156,HH2154,100,fair,Tag,NA,leg,
24533,9/21/2015,SsnB,StrII,2,6,71,80,,0,NA,NoTag,0,sub,
24534,9/21/2015,SsnB,StrII,2,6,98,110,HH2155,100,fair,Tag,NA,sub,
24535,9/21/2015,SsnB,StrII,4,7,79,89,,0,NA,NoTag,0,sub,
24536,9/21/2015,SsnB,StrII,4,7,94,105,HF2155,150,fair,Tag,NA,sub,
24537,9/22/2015,SsnB,NewAl,5,8,111,124,,0,NA,NoTag,0,leg,
24538,9/22/2015,SsnB,StrII,4,8,94,105,HF2156,150,good,Tag,NA,sub,
24539,9/23/2015,SsnB,StrII,3,6,77,87,,0,NA,NoTag,0,sub,
24540,9/23/2015,SsnB,StrII,4,6,67,75,,0,NA,NoTag,0,sub,
24541,9/24/2015,SsnB,StrII,3,6,85,95,,0,NA,NoTag,0,sub,
24542,9/24/2015,SsnB,StrII,5,7,81,91,,0,NA,NoTag,0,sub,
24543,9/28/2015,SsnB,NewAl,3,8,85,96,,0,NA,NoTag,0,sub,
24544,9/28/2015,SsnB,StrII,3,8,132,147,HF2157,150,good,Tag,NA,leg,
24545,9/28/2015,SsnB,StrII,5,8,102,114,FF2180,50,good,Tag,NA,leg,
24546,9/29/2015,SsnB,NewAl,4,8,80,90,,0,NA,NoTag,0,sub,
24547,10/1/2015,SsnB,NewAl,1,7,76,85,,0,NA,NoTag,0,sub,
24548,10/1/2015,SsnB,NewAl,3,8,104,116,HH2170,100,fair,Tag,NA,leg,
24549,10/1/2015,SsnB,NewAl,4,7,82,92,,0,NA,NoTag,0,sub,
24550,10/1/2015,SsnB,StrII,1,8,121,135,FF2181,50,good,Tag,NA,leg,
24551,10/1/2015,SsnB,StrII,2,7,84,94,,0,NA,NoTag,0,sub,
24552,10/1/2015,SsnB,StrII,4,8,143,160,HH2183,100,good,Tag,NA,leg,
24553,10/1/2015,SsnB,StrII,5,7,75,84,,0,NA,NoTag,0,sub,
24554,10/1/2015,SsnB,StrII,5,7,111,124,FF2184,50,good,Tag,NA,leg,
24555,10/1/2015,SsnB,StrII,5,8,90,101,HF2183,150,good,Tag,NA,sub,
24556,10/5/2015,SsnB,NewAl,1,7,73,82,,0,NA,NoTag,0,sub,
24557,10/5/2015,SsnB,NewAl,1,8,92,103,HF2170,150,good,Tag,NA,sub,
24558,10/5/2015,SsnB,NewAl,3,7,76,85,,0,NA,NoTag,0,sub,
24559,10/5/2015,SsnB,StrII,2,7,81,91,,0,NA,NoTag,0,sub,
24560,10/5/2015,SsnB,StrII,4,7,86,97,,0,NA,NoTag,0,sub,
24561,10/6/2015,SsnB,NewAl,1,7,82,92,,0,NA,NoTag,0,sub,
24562,10/6/2015,SsnB,NewAl,1,7,82,92,,0,NA,NoTag,0,sub,
24563,10/6/2015,SsnB,NewAl,4,7,67,75,,0,NA,NoTag,0,sub,
24564,10/6/2015,SsnB,StrII,3,6,62,70,,0,NA,NoTag,0,sub,
24565,10/6/2015,SsnB,StrII,3,6,75,84,,0,NA,NoTag,0,sub,
24566,10/6/2015,SsnB,StrII,3,7,81,91,,0,NA,NoTag,0,sub,
24567,10/7/2015,SsnB,NewAl,2,7,70,79,,0,NA,NoTag,0,sub,
24568,10/7/2015,SsnB,StrII,1,6,70,79,,0,NA,NoTag,0,sub,
24569,10/7/2015,SsnB,StrII,1,6,81,91,,0,NA,NoTag,0,sub,
24570,10/7/2015,SsnB,StrII,1,7,70,79,,0,NA,NoTag,0,sub,
24571,10/7/2015,SsnB,StrII,2,6,76,85,,0,NA,NoTag,0,sub,
24572,10/7/2015,SsnB,StrII,2,7,78,88,,0,NA,NoTag,0,sub,
24573,10/7/2015,SsnB,StrII,3,6,80,90,,0,NA,NoTag,0,sub,
24574,10/7/2015,SsnB,StrII,3,7,72,81,,0,NA,NoTag,0,sub,
24575,10/7/2015,SsnB,StrII,4,6,79,89,,0,NA,NoTag,0,sub,
24576,10/7/2015,SsnB,StrII,4,8,94,105,HH2185,100,good,Tag,NA,sub,
24577,10/7/2015,SsnB,StrII,4,8,98,110,FF2185,50,good,Tag,NA,sub,
24578,10/8/2015,SsnB,NewAl,2,6,101,113,HH2173,100,good,Tag,NA,sub,
24579,10/8/2015,SsnB,NewAl,2,7,105,118,HF2173,150,good,Tag,NA,leg,
24580,10/8/2015,SsnB,NewAl,5,7,87,98,,0,NA,NoTag,0,sub,
24581,10/8/2015,SsnB,NewAl,5,7,89,100,HH2174,100,good,Tag,NA,sub,
24582,10/8/2015,SsnB,StrII,1,7,74,83,,0,NA,NoTag,0,sub,
24583,10/8/2015,SsnB,StrII,2,7,77,87,,0,NA,NoTag,0,sub,
24584,10/8/2015,SsnB,StrII,2,8,101,113,FF2186,50,good,Tag,NA,sub,
24585,10/8/2015,SsnB,StrII,3,7,67,75,,0,NA,NoTag,0,sub,
24586,10/8/2015,SsnB,StrII,3,7,71,80,,0,NA,NoTag,0,sub,
24587,10/8/2015,SsnB,StrII,3,7,75,84,,0,NA,NoTag,0,sub,
24588,10/8/2015,SsnB,StrII,3,7,145,162,HH2186,100,good,Tag,NA,leg,
24589,10/8/2015,SsnB,StrII,3,8,82,92,,0,NA,NoTag,0,sub,
24590,10/8/2015,SsnB,StrII,4,8,87,98,HF2186,150,good,Tag,NA,sub,
24591,10/12/2015,SsnB,NewAl,1,7,76,85,,0,NA,NoTag,0,sub,
24592,10/12/2015,SsnB,NewAl,1,7,147,164,FF2175,50,good,Tag,NA,leg,
24593,10/12/2015,SsnB,NewAl,1,7,147,164,HF2174,150,good,Tag,NA,leg,
24594,10/12/2015,SsnB,NewAl,4,7,90,101,HH2175,100,good,Tag,NA,sub,
24595,10/12/2015,SsnB,NewAl,5,6,107,120,HF2175,150,good,Tag,NA,leg,
24596,10/12/2015,SsnB,NewAl,5,7,75,84,,0,NA,NoTag,0,sub,
24597,10/12/2015,SsnB,NewAl,5,7,80,90,,0,NA,NoTag,0,sub,
24598,10/12/2015,SsnB,StrII,3,8,101,113,HF2187,150,good,Tag,NA,sub,
24599,10/12/2015,SsnB,StrII,4,6,79,89,,0,NA,NoTag,0,sub,
24600,10/12/2015,SsnB,StrII,4,7,69,78,,0,NA,NoTag,0,sub,
24601,10/12/2015,SsnB,StrII,4,8,78,88,,0,NA,NoTag,0,sub,
24602,10/12/2015,SsnB,StrII,4,8,81,91,,0,NA,NoTag,0,sub,
24603,10/12/2015,SsnB,StrII,5,8,70,79,,0,NA,NoTag,0,sub,
24604,10/13/2015,SsnB,NewAl,2,6,140,156,FF2176,50,good,Tag,NA,leg,
24605,10/13/2015,SsnB,NewAl,2,7,73,82,,0,NA,NoTag,0,sub,
24606,10/13/2015,SsnB,NewAl,3,7,105,118,HH2176,100,good,Tag,NA,leg,
24607,10/13/2015,SsnB,NewAl,5,7,70,79,,0,NA,NoTag,0,sub,
24608,10/13/2015,SsnB,StrII,1,8,94,105,HF2188,150,fair,Tag,NA,sub,
24609,10/13/2015,SsnB,StrII,3,6,76,85,,0,NA,NoTag,0,sub,
24610,10/13/2015,SsnB,StrII,3,8,111,124,HF2189,150,good,Tag,NA,leg,
24611,10/13/2015,SsnB,StrII,5,8,67,75,,0,NA,NoTag,0,sub,
24612,10/14/2015,SsnB,NewAl,1,6,88,99,HF2176,150,good,Tag,NA,sub,
24613,10/14/2015,SsnB,NewAl,1,7,80,90,,0,NA,NoTag,0,sub,
24614,10/14/2015,SsnB,NewAl,4,7,70,79,,0,NA,NoTag,0,sub,
24615,10/14/2015,SsnB,NewAl,4,7,92,103,FF2177,50,good,Tag,NA,sub,
24616,10/14/2015,SsnB,NewAl,5,7,76,85,,0,NA,NoTag,0,sub,
24617,10/14/2015,SsnB,NewAl,5,8,90,101,,0,NA,NoTag,0,sub,
24618,10/14/2015,SsnB,StrII,3,6,84,94,,0,NA,NoTag,0,sub,
24619,10/14/2015,SsnB,StrII,3,6,93,104,HF2191,150,good,Tag,NA,sub,
24620,10/15/2015,SsnB,NewAl,2,8,133,149,HH2177,100,fair,Tag,NA,leg,
24621,10/15/2015,SsnB,NewAl,5,7,69,78,,0,NA,NoTag,0,sub,
24622,10/15/2015,SsnB,StrII,2,6,67,75,,0,NA,NoTag,0,sub,
24623,10/15/2015,SsnB,StrII,2,8,101,113,FF2193,50,good,Tag,NA,sub,
24624,10/15/2015,SsnB,StrII,3,8,141,157,HH2193,100,good,Tag,NA,leg,
24625,10/15/2015,SsnB,StrII,4,7,80,90,,0,NA,NoTag,0,sub,
24626,10/19/2015,SsnB,StrII,1,7,86,97,,0,NA,NoTag,0,sub,
24627,10/19/2015,SsnB,StrII,5,6,91,102,HF2193,150,fair,Tag,NA,sub,
24628,10/20/2015,SsnB,StrII,3,8,139,155,FF2194,50,good,Tag,NA,leg,
24629,10/21/2015,SsnB,NewAl,2,6,86,97,,0,NA,NoTag,0,sub,
24630,10/21/2015,SsnB,NewAl,2,6,92,103,,0,NA,NoTag,0,sub,
24631,10/21/2015,SsnB,NewAl,2,7,92,103,,0,NA,NoTag,0,sub,
24632,10/21/2015,SsnB,NewAl,3,6,93,104,,0,NA,NoTag,0,sub,
24633,10/21/2015,SsnB,NewAl,5,8,92,103,,0,NA,NoTag,0,sub,
24634,10/21/2015,SsnB,StrII,1,7,70,79,,0,NA,NoTag,0,sub,
24635,10/21/2015,SsnB,StrII,1,7,74,83,,0,NA,NoTag,0,sub,
24636,10/21/2015,SsnB,StrII,1,7,75,84,,0,NA,NoTag,0,sub,
24637,10/21/2015,SsnB,StrII,1,7,80,90,,0,NA,NoTag,0,sub,
24638,10/21/2015,SsnB,StrII,1,8,101,113,HH2194,100,good,Tag,NA,sub,
24639,10/21/2015,SsnB,StrII,2,7,70,79,,0,NA,NoTag,0,sub,
24640,10/21/2015,SsnB,StrII,3,7,68,77,,0,NA,NoTag,0,sub,
24641,10/21/2015,SsnB,StrII,4,7,84,94,,0,NA,NoTag,0,sub,
24642,10/22/2015,SsnB,StrII,1,7,64,72,,0,NA,NoTag,0,sub,
24643,10/22/2015,SsnB,StrII,1,7,73,82,,0,NA,NoTag,0,sub,
24644,10/22/2015,SsnB,StrII,2,6,91,102,HF2194,150,good,Tag,NA,sub,
24645,10/22/2015,SsnB,StrII,2,8,92,103,FF2195,50,good,Tag,NA,sub,
24646,10/22/2015,SsnB,StrII,4,7,87,98,,0,NA,NoTag,0,sub,
24647,10/22/2015,SsnB,StrII,5,7,71,80,,0,NA,NoTag,0,sub,
24648,9/14/2016,SsnB,StrII,1,7,82,92,,0,NA,NoTag,0,sub,
24649,9/14/2016,SsnB,StrII,1,8,114,128,HH2300,100,good,Tag,NA,leg,
24650,9/14/2016,SsnB,StrII,1,8,146,163,FF2300,50,good,Tag,NA,leg,
24651,9/14/2016,SsnB,StrII,2,8,101,113,HF2300,150,good,Tag,NA,sub,
24652,9/14/2016,SsnB,StrII,2,8,150,167,FF2301,50,good,Tag,NA,leg,
24653,9/14/2016,SsnB,StrII,3,6,80,90,,0,NA,NoTag,0,sub,
24654,9/14/2016,SsnB,StrII,5,8,120,134,HH2301,100,good,Tag,NA,leg,
24655,9/14/2016,SsnB,StrII,5,8,160,178,HF2301,150,good,Tag,NA,ovr,
24656,9/20/2016,SsnB,StrII,3,7,143,160,FF2302,50,good,Tag,NA,leg,
24657,9/20/2016,SsnB,StrII,3,8,88,99,HH2302,100,good,Tag,NA,sub,
24658,9/21/2016,SsnB,StrII,1,6,99,111,HF2302,150,good,Tag,NA,sub,
24659,9/21/2016,SsnB,StrII,4,6,79,89,,0,NA,NoTag,0,sub,
24660,9/22/2016,SsnB,StrII,2,6,70,79,,0,NA,NoTag,0,sub,
24661,9/22/2016,SsnB,StrII,3,6,84,94,,0,NA,NoTag,0,sub,
24662,9/22/2016,SsnB,StrII,4,6,70,79,,0,NA,NoTag,0,sub,
24663,9/22/2016,SsnB,StrII,4,6,71,80,,0,NA,NoTag,0,sub,
24664,9/22/2016,SsnB,StrII,4,6,73,82,,0,NA,NoTag,0,sub,
24665,9/22/2016,SsnB,StrII,4,6,73,82,,0,NA,NoTag,0,sub,
24666,9/22/2016,SsnB,StrII,4,6,82,92,,0,NA,NoTag,0,sub,
24667,9/22/2016,SsnB,StrII,4,6,83,93,,0,NA,NoTag,0,sub,
24668,9/22/2016,SsnB,StrII,4,8,74,83,,0,NA,NoTag,0,sub,
24669,9/23/2016,SsnB,StrII,1,6,68,77,,0,NA,NoTag,0,sub,
24670,9/23/2016,SsnB,StrII,2,6,65,73,,0,NA,NoTag,0,sub,
24671,9/23/2016,SsnB,StrII,5,6,78,88,,0,NA,NoTag,0,sub,
24672,10/4/2016,SsnB,StrII,1,7,80,90,HF2305,150,good,Tag,NA,sub,
24673,10/6/2016,SsnB,NewAl,2,7,79,89,,0,NA,NoTag,0,sub,
24674,10/6/2016,SsnB,StrII,1,6,73,82,,0,NA,NoTag,0,sub,
24675,10/6/2016,SsnB,StrII,2,7,73,82,,0,NA,NoTag,0,sub,
24676,10/10/2016,SsnB,StrII,5,8,105,118,FF2308,50,fair,Tag,NA,leg,
24677,10/12/2016,SsnB,StrII,2,6,99,111,,0,good,Recap,NA,sub,
24678,10/13/2016,SsnB,StrII,2,8,178,198,,0,fair,Recap,NA,ovr,
24679,10/17/2016,SsnB,NewAl,2,8,114,128,HH2335,100,good,Tag,NA,leg,
24680,10/20/2016,SsnB,StrII,2,7,75,86,,0,NA,NoTag,0,sub,
24681,10/25/2016,SsnB,NewAl,3,8,90,101,FF2338,50,good,Tag,NA,sub,3430
